CountryName,CountryCode,RegionName,RegionCode,CityName,CityCode,Jurisdiction,Date,C1M_School.closing,C1M_Flag,C2M_Workplace.closing,C2M_Flag,C3M_Cancel.public.events,C3M_Flag,C4M_Restrictions.on.gatherings,C4M_Flag,C5M_Close.public.transport,C5M_Flag,C6M_Stay.at.home.requirements,C6M_Flag,C7M_Restrictions.on.internal.movement,C7M_Flag,C8EV_International.travel.controls,E1_Income.support,E1_Flag,E2_Debt.contract.relief,E3_Fiscal.measures,E4_International.support,H1_Public.information.campaigns,H1_Flag,H2_Testing.policy,H3_Contact.tracing,H4_Emergency.investment.in.healthcare,H5_Investment.in.vaccines,H6M_Facial.Coverings,H6M_Flag,H7_Vaccination.policy,H7_Flag,H8M_Protection.of.elderly.people,H8M_Flag,V1_Vaccine.Prioritisation..summary.,V2A_Vaccine.Availability..summary.,V2B_Vaccine.age.eligibility.availability.age.floor..general.population.summary.,V2C_Vaccine.age.eligibility.availability.age.floor..at.risk.summary.,V2D_Medically..clinically.vulnerable..Non.elderly.,V2E_Education,V2F_Frontline.workers...non.healthcare.,V2G_Frontline.workers...healthcare.,V3_Vaccine.Financial.Support..summary.,V4_Mandatory.Vaccination..summary.,ConfirmedCases,ConfirmedDeaths,MajorityVaccinated,PopulationVaccinated,StringencyIndex_Average,GovernmentResponseIndex_Average,ContainmentHealthIndex_Average,EconomicSupportIndex
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200412,3,1,3,1,2,1,4,1,2,1,3,1,2,1,4,1,1,2,,,2,1,1,2,,,2,1,0,,3,1,0,0,,,,,,,0,0,170,12,NV,Under 50%,100,83.33,84.52,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200413,3,1,3,1,2,1,4,1,2,1,3,1,2,1,4,1,1,2,,,2,1,1,2,,,2,1,0,,3,1,0,0,,,,,,,0,0,176,12,NV,Under 50%,100,83.33,84.52,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200414,3,1,3,1,2,1,4,1,2,1,3,1,2,1,4,1,1,2,,,2,1,1,2,,,2,1,0,,3,1,0,0,,,,,,,0,0,184,13,NV,Under 50%,100,83.33,84.52,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200415,3,1,3,1,2,1,4,1,2,1,3,1,2,1,4,1,1,2,,,2,1,1,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,186,13,NV,Under 50%,100,84.9,86.31,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200416,3,1,3,1,2,1,4,1,2,1,3,1,2,1,4,1,1,2,,,2,1,1,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,197,14,NV,Under 50%,100,84.9,86.31,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200417,3,1,3,1,2,1,4,1,2,1,3,1,2,1,4,1,1,2,,,2,1,1,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,211,14,NV,Under 50%,100,84.9,86.31,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200418,3,1,3,1,2,1,4,1,2,1,3,1,2,1,4,1,1,2,,,2,1,1,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,234,16,NV,Under 50%,100,84.9,86.31,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200419,3,1,3,1,2,1,4,1,2,1,3,1,2,1,4,1,1,2,,,2,1,1,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,244,16,NV,Under 50%,100,84.9,86.31,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200420,3,1,3,1,2,1,4,1,2,1,3,1,2,1,4,1,1,2,,,2,1,1,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,245,16,NV,Under 50%,100,84.9,86.31,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200421,3,1,3,1,2,1,4,1,2,1,3,1,2,1,4,1,1,2,,,2,1,1,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,251,16,NV,Under 50%,100,84.9,86.31,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200422,3,1,3,1,2,1,4,1,2,1,3,1,2,1,4,1,1,2,,,2,1,1,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,278,16,NV,Under 50%,100,84.9,86.31,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200423,3,1,3,1,2,1,4,1,2,1,3,1,2,1,4,1,1,2,,,2,1,1,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,283,17,NV,Under 50%,100,84.9,86.31,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200424,3,1,3,1,2,1,4,1,2,1,3,1,2,1,4,1,1,2,,,2,1,1,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,298,17,NV,Under 50%,100,84.9,86.31,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200425,3,1,3,1,2,1,4,1,2,1,3,1,2,1,4,1,1,2,,,2,1,1,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,308,17,NV,Under 50%,100,84.9,86.31,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200426,3,1,3,1,2,1,4,1,2,1,3,1,2,1,4,1,1,2,,,2,1,1,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,322,18,NV,Under 50%,100,84.9,86.31,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200427,3,1,3,1,2,1,4,1,2,1,3,1,2,1,4,1,1,2,,,2,1,1,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,330,19,NV,Under 50%,100,84.9,86.31,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200428,3,1,3,1,2,1,4,1,2,1,3,1,2,1,4,1,1,2,,,2,1,1,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,342,19,NV,Under 50%,100,84.9,86.31,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200429,3,1,3,1,2,1,4,1,2,1,3,1,2,1,4,1,1,2,,,2,1,1,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,375,19,NV,Under 50%,100,84.9,86.31,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200430,3,1,3,1,2,1,4,1,2,1,3,1,2,1,4,1,1,2,,,2,1,1,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,480,20,NV,Under 50%,100,84.9,86.31,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200501,3,1,3,1,2,1,4,1,2,1,3,1,2,1,4,1,1,2,,,2,1,1,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,585,20,NV,Under 50%,100,84.9,86.31,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200502,3,1,3,1,2,1,4,1,2,1,3,1,2,1,4,1,1,2,,,2,1,1,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,772,20,NV,Under 50%,100,84.9,86.31,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200503,3,1,3,1,2,1,4,1,2,1,3,1,2,1,4,1,1,2,,,2,1,1,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,1102,21,NV,Under 50%,100,84.9,86.31,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200504,3,1,3,1,2,1,4,1,2,1,3,1,2,1,4,1,1,2,,,2,1,1,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,1232,23,NV,Under 50%,100,84.9,86.31,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200505,3,1,3,1,2,1,4,1,2,1,3,1,2,1,4,1,1,2,,,2,1,1,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,1451,25,NV,Under 50%,100,84.9,86.31,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200506,3,1,3,1,2,1,4,1,2,1,3,1,2,1,4,1,1,2,,,2,1,1,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,1526,27,NV,Under 50%,100,84.9,86.31,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200507,3,1,3,1,2,1,4,1,2,1,3,1,2,1,3,1,1,2,,,2,1,1,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,1644,28,NV,Under 50%,97.22,83.33,84.52,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200508,3,1,3,1,2,1,4,1,2,1,3,1,2,1,3,1,1,2,,,2,1,1,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,1731,29,NV,Under 50%,97.22,83.33,84.52,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200509,3,1,3,1,2,1,4,1,2,1,3,1,2,1,3,1,1,2,,,2,1,1,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,1762,31,NV,Under 50%,97.22,83.33,84.52,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200510,3,1,3,1,2,1,4,1,2,1,3,1,2,1,3,1,1,2,,,2,1,1,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,1823,31,NV,Under 50%,97.22,83.33,84.52,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200511,3,1,3,1,2,1,4,1,2,1,3,1,2,1,3,1,1,2,,,2,1,1,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,1877,31,NV,Under 50%,97.22,83.33,84.52,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200512,3,1,3,1,2,1,4,1,2,1,3,1,2,1,3,1,1,2,,,2,1,1,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,1914,32,NV,Under 50%,97.22,83.33,84.52,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200513,3,1,3,1,2,1,4,1,2,1,3,1,2,1,3,1,1,2,,,2,1,1,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,1924,32,NV,Under 50%,97.22,83.33,84.52,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200514,3,1,3,1,2,1,4,1,2,1,3,1,2,1,3,1,1,2,,,2,1,1,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,1935,32,NV,Under 50%,97.22,83.33,84.52,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200515,3,1,3,1,2,1,4,1,2,1,3,1,2,1,3,1,1,2,,,2,1,1,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,1932,32,NV,Under 50%,97.22,83.33,84.52,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200516,3,1,3,1,2,1,4,1,2,1,3,1,2,1,3,1,1,2,,,2,1,1,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,1946,32,NV,Under 50%,97.22,83.33,84.52,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200517,3,1,3,1,2,1,4,1,2,1,3,1,2,1,3,1,1,2,,,2,1,1,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,1964,35,NV,Under 50%,97.22,83.33,84.52,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200518,3,1,3,1,2,1,4,1,2,1,3,1,2,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,1980,37,NV,Under 50%,97.22,85.42,86.9,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200519,3,1,3,1,2,1,4,1,2,1,3,1,2,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,2002,38,NV,Under 50%,97.22,85.42,86.9,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200520,3,1,3,1,2,1,4,1,2,1,3,1,2,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,2005,38,NV,Under 50%,97.22,85.42,86.9,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200521,3,1,3,1,2,1,4,1,2,1,3,1,2,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,2028,39,NV,Under 50%,97.22,85.42,86.9,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200522,3,1,3,1,2,1,4,1,2,1,3,1,2,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,2029,39,NV,Under 50%,97.22,85.42,86.9,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200523,3,1,3,1,2,1,4,1,2,1,3,1,2,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,2045,39,NV,Under 50%,97.22,85.42,86.9,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200524,3,1,3,1,2,1,4,1,2,1,3,1,2,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,2060,40,NV,Under 50%,97.22,85.42,86.9,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200525,3,1,3,1,2,1,4,1,2,1,3,1,2,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,2081,40,NV,Under 50%,97.22,85.42,86.9,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200526,3,1,3,1,2,1,4,1,2,1,3,1,2,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,2106,40,NV,Under 50%,97.22,85.42,86.9,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200527,3,1,3,1,2,1,4,1,2,1,3,1,2,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,2139,40,NV,Under 50%,97.22,85.42,86.9,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200528,3,1,3,1,2,1,4,1,2,1,3,1,2,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,2158,40,NV,Under 50%,97.22,85.42,86.9,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200529,3,1,3,1,2,1,4,1,2,1,3,1,2,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,2197,42,NV,Under 50%,97.22,85.42,86.9,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200530,3,1,3,1,2,1,4,1,2,1,3,1,2,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,2233,44,NV,Under 50%,97.22,85.42,86.9,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200531,3,1,3,1,2,1,4,1,2,1,3,1,2,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,2263,45,NV,Under 50%,97.22,85.42,86.9,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200601,3,1,2,1,2,1,4,1,2,1,2,1,2,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,2301,44,NV,Under 50%,89.81,81.25,82.14,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200602,3,1,2,1,2,1,4,1,2,1,2,1,2,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,2342,46,NV,Under 50%,89.81,81.25,82.14,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200603,3,1,2,1,2,1,4,1,2,1,2,1,2,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,2376,47,NV,Under 50%,89.81,81.25,82.14,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200604,3,1,2,1,2,1,4,1,2,1,2,1,2,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,2415,47,NV,Under 50%,89.81,81.25,82.14,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200605,3,1,2,1,2,1,4,1,2,1,2,1,2,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,2461,48,NV,Under 50%,89.81,81.25,82.14,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200606,3,1,2,1,2,1,4,1,2,1,2,1,2,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,2515,50,NV,Under 50%,89.81,81.25,82.14,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200607,3,1,2,1,2,1,4,1,2,1,2,1,2,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,2608,51,NV,Under 50%,89.81,81.25,82.14,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200608,3,1,2,1,2,1,4,1,2,1,2,1,2,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,2663,53,NV,Under 50%,89.81,81.25,82.14,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200609,3,1,2,1,2,1,4,1,2,1,2,1,2,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,2719,55,NV,Under 50%,89.81,81.25,82.14,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200610,3,1,2,1,2,1,4,1,2,1,2,1,2,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,2805,55,NV,Under 50%,89.81,81.25,82.14,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200611,3,1,2,1,2,1,4,1,2,1,2,1,2,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,2887,59,NV,Under 50%,89.81,81.25,82.14,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200612,3,1,2,1,2,1,4,1,2,1,2,1,2,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,2986,63,NV,Under 50%,89.81,81.25,82.14,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200613,3,1,2,1,2,1,4,1,2,1,2,1,2,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,3063,65,NV,Under 50%,89.81,81.25,82.14,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200614,3,1,2,1,2,1,4,1,2,1,2,1,2,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,3140,67,NV,Under 50%,89.81,81.25,82.14,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200615,3,1,2,1,2,1,4,1,2,1,2,1,2,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,3267,71,NV,Under 50%,89.81,81.25,82.14,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200616,3,1,2,1,2,1,4,1,2,1,2,1,2,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,3371,72,NV,Under 50%,89.81,81.25,82.14,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200617,3,1,2,1,2,1,4,1,2,1,2,1,2,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,3497,78,NV,Under 50%,89.81,81.25,82.14,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200618,3,1,2,1,2,1,4,1,2,1,2,1,2,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,3615,83,NV,Under 50%,89.81,81.25,82.14,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200619,3,1,2,1,2,1,4,1,2,1,2,1,2,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,3832,92,NV,Under 50%,89.81,81.25,82.14,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200620,3,1,2,1,2,1,4,1,2,1,2,1,2,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,3952,98,NV,Under 50%,89.81,81.25,82.14,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200621,3,1,2,1,2,1,4,1,2,1,2,1,2,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,4074,99,NV,Under 50%,89.81,81.25,82.14,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200622,3,1,2,1,2,1,4,1,2,1,2,1,2,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,4235,101,NV,Under 50%,89.81,81.25,82.14,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200623,3,1,2,1,2,1,4,1,2,1,2,1,2,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,4397,105,NV,Under 50%,89.81,81.25,82.14,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200624,3,1,2,1,2,1,4,1,2,1,2,1,2,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,4627,113,NV,Under 50%,89.81,81.25,82.14,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200625,3,1,2,1,2,1,4,1,2,1,2,1,2,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,4769,120,NV,Under 50%,89.81,81.25,82.14,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200626,3,1,2,1,2,1,4,1,2,1,2,1,2,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,4957,122,NV,Under 50%,89.81,81.25,82.14,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200627,3,1,2,1,2,1,4,1,2,1,2,1,2,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,5056,128,NV,Under 50%,89.81,81.25,82.14,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200628,3,1,2,1,2,1,4,1,2,1,2,1,2,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,5216,133,NV,Under 50%,89.81,81.25,82.14,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200629,3,1,2,1,2,1,4,1,2,1,2,1,2,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,5418,138,NV,Under 50%,89.81,81.25,82.14,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200630,3,1,2,1,2,1,4,1,2,1,2,1,2,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,5568,144,NV,Under 50%,89.81,81.25,82.14,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200701,3,1,2,1,2,1,3,1,2,1,2,1,1,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,5668,149,NV,Under 50%,81.48,76.56,76.79,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200702,3,1,2,1,2,1,3,1,2,1,2,1,1,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,5784,152,NV,Under 50%,81.48,76.56,76.79,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200703,3,1,2,1,2,1,3,1,2,1,2,1,1,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,5937,157,NV,Under 50%,81.48,76.56,76.79,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200704,3,1,2,1,2,1,3,1,2,1,2,1,1,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,6109,162,NV,Under 50%,81.48,76.56,76.79,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200705,3,1,2,1,2,1,3,1,2,1,2,1,1,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,6283,164,NV,Under 50%,81.48,76.56,76.79,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200706,3,1,2,1,2,1,3,1,2,1,2,1,1,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,6491,169,NV,Under 50%,81.48,76.56,76.79,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200707,3,1,2,1,2,1,3,1,2,1,2,1,1,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,6749,175,NV,Under 50%,81.48,76.56,76.79,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200708,3,1,2,1,2,1,3,1,2,1,2,1,1,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,6907,178,NV,Under 50%,81.48,76.56,76.79,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200709,3,1,2,1,2,1,3,1,2,1,2,1,1,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,7140,183,NV,Under 50%,81.48,76.56,76.79,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200710,3,1,2,1,2,1,3,1,2,1,2,1,1,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,7357,187,NV,Under 50%,81.48,76.56,76.79,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200711,3,1,2,1,2,1,3,1,2,1,2,1,1,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,7587,195,NV,Under 50%,81.48,76.56,76.79,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200712,3,1,2,1,2,1,3,1,2,1,2,1,1,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,7821,199,NV,Under 50%,81.48,76.56,76.79,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200713,3,1,2,1,2,1,3,1,2,1,2,1,1,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,8178,204,NV,Under 50%,81.48,76.56,76.79,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200714,3,1,2,1,2,1,3,1,2,1,2,1,1,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,8511,213,NV,Under 50%,81.48,76.56,76.79,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200715,3,1,2,1,2,1,3,1,2,1,2,1,1,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,8799,221,NV,Under 50%,81.48,76.56,76.79,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200716,3,1,2,1,2,1,3,1,2,1,2,1,1,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,9094,230,NV,Under 50%,81.48,76.56,76.79,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200717,3,1,2,1,2,1,3,1,2,1,2,1,1,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,9442,239,NV,Under 50%,81.48,76.56,76.79,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200718,3,1,2,1,2,1,3,1,2,1,2,1,1,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,9792,246,NV,Under 50%,81.48,76.56,76.79,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200719,3,1,2,1,2,1,3,1,2,1,2,1,1,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,10100,254,NV,Under 50%,81.48,76.56,76.79,75
India,IND,Punjab,IND_PB,,,STATE_TOTAL,20200720,3,1,2,1,2,1,3,1,2,1,2,1,1,1,3,1,1,2,,,2,1,2,2,,,3,1,0,,3,1,0,0,,,,,,,0,0,10510,262,NV,Under 50%,81.48,76.56,76.79,75
